close,exchange,high,instrumentidentifier,tradedqty,lasttradetime,low,open,openinterest
3.7,NFO,3.85,NIFTY25MAY2318500CE,492350,2023-05-24 14:15:00+00,3.7,3.75,14485050
175.2,NFO,177.25,NIFTY25MAY2318500PE,81650,2023-05-24 14:15:00+00,173.75,175.1,1954350
3.9,NFO,4,NIFTY25MAY2318500CE,524700,2023-05-24 14:16:00+00,3.7,3.7,14485050
170.95,NFO,175.95,NIFTY25MAY2318500PE,73700,2023-05-24 14:16:00+00,170.05,175.15,1954350
171,NFO,174.7,NIFTY25MAY2318500PE,55800,2023-05-24 14:17:00+00,170.3,171.6,1954350
4,NFO,4.05,NIFTY25MAY2318500CE,534000,2023-05-24 14:17:00+00,3.85,3.9,14485050
3.7,NFO,4,NIFTY25MAY2318500CE,507250,2023-05-24 14:18:00+00,3.65,4,14425850
178.2,NFO,179.05,NIFTY25MAY2318500PE,58250,2023-05-24 14:18:00+00,170.85,170.85,1953600
3.6,NFO,3.7,NIFTY25MAY2318500CE,410050,2023-05-24 14:19:00+00,3.5,3.7,14425850
181.85,NFO,182.6,NIFTY25MAY2318500PE,75500,2023-05-24 14:19:00+00,177.6,178.35,1953600
185.25,NFO,185.25,NIFTY25MAY2318500PE,58100,2023-05-24 14:20:00+00,178.4,181.55,1953600
3.35,NFO,3.7,NIFTY25MAY2318500CE,410200,2023-05-24 14:20:00+00,3.35,3.55,14425850
3.4,NFO,3.6,NIFTY25MAY2318500CE,444950,2023-05-24 14:21:00+00,3.3,3.4,14419150
187.5,NFO,187.5,NIFTY25MAY2318500PE,66050,2023-05-24 14:21:00+00,181.15,185.2,1946700
185.95,NFO,187.55,NIFTY25MAY2318500PE,58650,2023-05-24 14:22:00+00,184.2,187.4,1946700
3.4,NFO,3.5,NIFTY25MAY2318500CE,364400,2023-05-24 14:22:00+00,3.35,3.4,14419150
3.45,NFO,3.45,NIFTY25MAY2318500CE,331950,2023-05-24 14:23:00+00,3.3,3.4,14419150
183.4,NFO,187.55,NIFTY25MAY2318500PE,50950,2023-05-24 14:23:00+00,182.25,185.95,1946700
183.4,NFO,183.75,NIFTY25MAY2318500PE,39500,2023-05-24 14:24:00+00,181,183.2,1927250
3.4,NFO,3.5,NIFTY25MAY2318500CE,214650,2023-05-24 14:24:00+00,3.4,3.45,14431400
3.45,NFO,3.5,NIFTY25MAY2318500CE,195900,2023-05-24 14:25:00+00,3.4,3.45,14431400
183.5,NFO,183.9,NIFTY25MAY2318500PE,23150,2023-05-24 14:25:00+00,181.65,183.4,1927250
3.45,NFO,3.45,NIFTY25MAY2318500CE,266450,2023-05-24 14:26:00+00,3.35,3.45,14431400
181.2,NFO,184,NIFTY25MAY2318500PE,27550,2023-05-24 14:26:00+00,180.65,183.5,1927250
184.6,NFO,186.05,NIFTY25MAY2318500PE,44600,2023-05-24 14:27:00+00,182.3,182.45,1922000
3.3,NFO,3.45,NIFTY25MAY2318500CE,247850,2023-05-24 14:27:00+00,3.3,3.4,14445250
178.05,NFO,184.45,NIFTY25MAY2318500PE,79350,2023-05-24 14:28:00+00,174.5,184.45,1922000
3.75,NFO,3.75,NIFTY25MAY2318500CE,892650,2023-05-24 14:28:00+00,3.35,3.35,14445250
178.3,NFO,179.5,NIFTY25MAY2318500PE,25100,2023-05-24 14:29:00+00,176.55,178.3,1922000
3.55,NFO,3.8,NIFTY25MAY2318500CE,505550,2023-05-24 14:29:00+00,3.55,3.75,14445250
169,NFO,178.8,NIFTY25MAY2318500PE,103350,2023-05-24 14:30:00+00,168.75,178.1,1922350
3.85,NFO,3.9,NIFTY25MAY2318500CE,630500,2023-05-24 14:30:00+00,3.5,3.55,14338900
169.25,NFO,170.85,NIFTY25MAY2318500PE,181600,2023-05-24 14:31:00+00,161.1,170.05,1922350
3.9,NFO,4.1,NIFTY25MAY2318500CE,1071050,2023-05-24 14:31:00+00,3.75,3.8,14338900
3.85,NFO,4,NIFTY25MAY2318500CE,342850,2023-05-24 14:32:00+00,3.85,3.9,14338900
169.65,NFO,170.05,NIFTY25MAY2318500PE,62550,2023-05-24 14:32:00+00,166.45,168.7,1922350
166.8,NFO,169.25,NIFTY25MAY2318500PE,43350,2023-05-24 14:33:00+00,164.4,168,1920850
3.9,NFO,4,NIFTY25MAY2318500CE,465900,2023-05-24 14:33:00+00,3.85,3.9,14353100
165.55,NFO,168.95,NIFTY25MAY2318500PE,29500,2023-05-24 14:34:00+00,164.15,166.8,1920850
3.95,NFO,4,NIFTY25MAY2318500CE,367800,2023-05-24 14:34:00+00,3.85,4,14353100
165.7,NFO,166.5,NIFTY25MAY2318500PE,54650,2023-05-24 14:35:00+00,162.75,164,1920850
4,NFO,4.05,NIFTY25MAY2318500CE,728900,2023-05-24 14:35:00+00,3.9,4,14353100
3.7,NFO,4,NIFTY25MAY2318500CE,746100,2023-05-24 14:36:00+00,3.55,3.9,14406950
171.95,NFO,173.45,NIFTY25MAY2318500PE,75600,2023-05-24 14:36:00+00,166.1,166.1,1919650
3.5,NFO,3.65,NIFTY25MAY2318500CE,761750,2023-05-24 14:37:00+00,3.4,3.6,14406950
176.25,NFO,179.25,NIFTY25MAY2318500PE,92450,2023-05-24 14:37:00+00,172.3,172.3,1919650
3.65,NFO,3.65,NIFTY25MAY2318500CE,317350,2023-05-24 14:38:00+00,3.4,3.5,14406950
174.35,NFO,178.45,NIFTY25MAY2318500PE,40550,2023-05-24 14:38:00+00,173.85,176.25,1919650
178.45,NFO,178.55,NIFTY25MAY2318500PE,31050,2023-05-24 14:39:00+00,174.2,174.2,1910600
3.5,NFO,3.7,NIFTY25MAY2318500CE,292150,2023-05-24 14:39:00+00,3.45,3.6,14441750
3.25,NFO,3.5,NIFTY25MAY2318500CE,512150,2023-05-24 14:40:00+00,3.25,3.5,14441750
187.25,NFO,187.35,NIFTY25MAY2318500PE,93800,2023-05-24 14:40:00+00,177.1,178.75,1910600
212.2,NFO,214,NIFTY25MAY2318500PE,311300,2023-05-24 14:41:00+00,186.6,188.05,1910600
2.85,NFO,3.3,NIFTY25MAY2318500CE,2519400,2023-05-24 14:41:00+00,2.65,3.2,14441750
208.35,NFO,213.95,NIFTY25MAY2318500PE,192600,2023-05-24 14:42:00+00,207.3,212.95,1827050
2.9,NFO,2.95,NIFTY25MAY2318500CE,1867850,2023-05-24 14:42:00+00,2.8,2.8,14248300
2.65,NFO,2.9,NIFTY25MAY2318500CE,1955600,2023-05-24 14:43:00+00,2.65,2.85,14248300
222.5,NFO,223.5,NIFTY25MAY2318500PE,223350,2023-05-24 14:43:00+00,207.85,209.45,1827050
220.6,NFO,222.5,NIFTY25MAY2318500PE,144850,2023-05-24 14:44:00+00,218,220.75,1827050
2.75,NFO,2.85,NIFTY25MAY2318500CE,1242400,2023-05-24 14:44:00+00,2.7,2.75,14248300
2.65,NFO,2.85,NIFTY25MAY2318500CE,917100,2023-05-24 14:45:00+00,2.6,2.8,14029600
229.7,NFO,230.95,NIFTY25MAY2318500PE,222100,2023-05-24 14:45:00+00,220.9,221.9,1771350
2.55,NFO,2.65,NIFTY25MAY2318500CE,1257450,2023-05-24 14:46:00+00,2.5,2.6,14029600
232.75,NFO,234.2,NIFTY25MAY2318500PE,137600,2023-05-24 14:46:00+00,225.15,230.8,1771350
2.5,NFO,2.6,NIFTY25MAY2318500CE,1488450,2023-05-24 14:47:00+00,2.4,2.6,14029600
226.45,NFO,235.45,NIFTY25MAY2318500PE,120750,2023-05-24 14:47:00+00,223.45,233.35,1771350
228,NFO,229.65,NIFTY25MAY2318500PE,42600,2023-05-24 14:48:00+00,225,226.9,1738800
2.65,NFO,2.65,NIFTY25MAY2318500CE,1101950,2023-05-24 14:48:00+00,2.5,2.5,13616250
2.7,NFO,2.75,NIFTY25MAY2318500CE,1366350,2023-05-24 14:49:00+00,2.6,2.6,13616250
222.55,NFO,228,NIFTY25MAY2318500PE,95200,2023-05-24 14:49:00+00,218.8,228,1738800
223.8,NFO,226.35,NIFTY25MAY2318500PE,36200,2023-05-24 14:50:00+00,221.25,223.4,1738800
2.6,NFO,2.75,NIFTY25MAY2318500CE,1024200,2023-05-24 14:50:00+00,2.6,2.7,13616250
2.65,NFO,2.7,NIFTY25MAY2318500CE,1075650,2023-05-24 14:51:00+00,2.55,2.65,13770850
223.25,NFO,225.9,NIFTY25MAY2318500PE,34350,2023-05-24 14:51:00+00,222,224.25,1737250
223.25,NFO,226.8,NIFTY25MAY2318500PE,42700,2023-05-24 14:52:00+00,223.25,225,1737250
2.55,NFO,2.65,NIFTY25MAY2318500CE,574950,2023-05-24 14:52:00+00,2.55,2.65,13770850
2.5,NFO,2.6,NIFTY25MAY2318500CE,611600,2023-05-24 14:53:00+00,2.45,2.55,13770850
222.85,NFO,225.7,NIFTY25MAY2318500PE,31600,2023-05-24 14:53:00+00,221.4,223.25,1737250
223.3,NFO,225,NIFTY25MAY2318500PE,15550,2023-05-24 14:54:00+00,221.8,222.85,1730900
2.5,NFO,2.55,NIFTY25MAY2318500CE,635700,2023-05-24 14:54:00+00,2.4,2.45,13839850
229.6,NFO,229.9,NIFTY25MAY2318500PE,46400,2023-05-24 14:55:00+00,222.3,224,1730900
2.35,NFO,2.55,NIFTY25MAY2318500CE,765200,2023-05-24 14:55:00+00,2.35,2.55,13839850
2.35,NFO,2.45,NIFTY25MAY2318500CE,547550,2023-05-24 14:56:00+00,2.35,2.4,13839850
229.8,NFO,233.3,NIFTY25MAY2318500PE,64350,2023-05-24 14:56:00+00,227.8,229.9,1730900
227.55,NFO,230,NIFTY25MAY2318500PE,31400,2023-05-24 14:57:00+00,225,227.75,1723800
2.5,NFO,2.5,NIFTY25MAY2318500CE,524100,2023-05-24 14:57:00+00,2.35,2.35,13820700
2.45,NFO,2.55,NIFTY25MAY2318500CE,715900,2023-05-24 14:58:00+00,2.45,2.5,13820700
225,NFO,227.8,NIFTY25MAY2318500PE,49850,2023-05-24 14:58:00+00,222.8,227.55,1723800
2.5,NFO,2.55,NIFTY25MAY2318500CE,419650,2023-05-24 14:59:00+00,2.45,2.5,13820700
227.85,NFO,228.9,NIFTY25MAY2318500PE,36950,2023-05-24 14:59:00+00,223.8,225.05,1723800
212.2,NFO,229.6,NIFTY25MAY2318500PE,198700,2023-05-24 15:00:00+00,206,229.6,1700450
2.6,NFO,2.7,NIFTY25MAY2318500CE,1094650,2023-05-24 15:00:00+00,2.45,2.45,13804050
215.9,NFO,221.4,NIFTY25MAY2318500PE,86550,2023-05-24 15:01:00+00,210.55,213.7,1700450
2.5,NFO,2.6,NIFTY25MAY2318500CE,862750,2023-05-24 15:01:00+00,2.4,2.6,13804050
222.1,NFO,227.5,NIFTY25MAY2318500PE,74200,2023-05-24 15:02:00+00,214.6,215.1,1700450
2.4,NFO,2.5,NIFTY25MAY2318500CE,402250,2023-05-24 15:02:00+00,2.4,2.5,13804050
2.45,NFO,2.5,NIFTY25MAY2318500CE,561750,2023-05-24 15:03:00+00,2.4,2.45,13734400
220.7,NFO,224.4,NIFTY25MAY2318500PE,39000,2023-05-24 15:03:00+00,218.25,222.6,1684500
2.45,NFO,2.5,NIFTY25MAY2318500CE,364450,2023-05-24 15:04:00+00,2.4,2.4,13734400
225.15,NFO,225.15,NIFTY25MAY2318500PE,50450,2023-05-24 15:04:00+00,218.05,222,1684500
2.45,NFO,2.5,NIFTY25MAY2318500CE,332250,2023-05-24 15:05:00+00,2.4,2.5,13734400
220.3,NFO,225.15,NIFTY25MAY2318500PE,26600,2023-05-24 15:05:00+00,218.5,225.15,1684500
213.75,NFO,220,NIFTY25MAY2318500PE,48500,2023-05-24 15:06:00+00,213.05,218.8,1678250
2.5,NFO,2.55,NIFTY25MAY2318500CE,479600,2023-05-24 15:06:00+00,2.4,2.45,13699000
216.1,NFO,219.55,NIFTY25MAY2318500PE,32450,2023-05-24 15:07:00+00,213.75,213.75,1678250
2.45,NFO,2.55,NIFTY25MAY2318500CE,551400,2023-05-24 15:07:00+00,2.45,2.5,13699000
2.45,NFO,2.5,NIFTY25MAY2318500CE,456900,2023-05-24 15:08:00+00,2.4,2.45,13699000
211.5,NFO,216.4,NIFTY25MAY2318500PE,39100,2023-05-24 15:08:00+00,210.85,215.75,1678250
214,NFO,214.05,NIFTY25MAY2318500PE,65250,2023-05-24 15:09:00+00,208.3,210.85,1660050
2.3,NFO,2.45,NIFTY25MAY2318500CE,569500,2023-05-24 15:09:00+00,2.3,2.4,13676250
214.1,NFO,214.95,NIFTY25MAY2318500PE,69000,2023-05-24 15:10:00+00,212,212.7,1660050
2.3,NFO,2.4,NIFTY25MAY2318500CE,566350,2023-05-24 15:10:00+00,2.3,2.35,13676250
2.25,NFO,2.35,NIFTY25MAY2318500CE,909100,2023-05-24 15:11:00+00,2.25,2.35,13676250
207.7,NFO,214.2,NIFTY25MAY2318500PE,61200,2023-05-24 15:11:00+00,206.95,214.2,1660050
203.1,NFO,207.9,NIFTY25MAY2318500PE,99450,2023-05-24 15:12:00+00,199.1,207.9,1638950
2.25,NFO,2.4,NIFTY25MAY2318500CE,928650,2023-05-24 15:12:00+00,2.25,2.25,13679550
2.3,NFO,2.35,NIFTY25MAY2318500CE,859400,2023-05-24 15:13:00+00,2.25,2.25,13679550
202.4,NFO,204,NIFTY25MAY2318500PE,61100,2023-05-24 15:13:00+00,199.35,202.45,1638950
2.25,NFO,2.3,NIFTY25MAY2318500CE,600350,2023-05-24 15:14:00+00,2.2,2.3,13679550
202.65,NFO,205.85,NIFTY25MAY2318500PE,54000,2023-05-24 15:14:00+00,201.5,202.35,1638950
207.75,NFO,211.25,NIFTY25MAY2318500PE,131100,2023-05-24 15:15:00+00,203.5,203.65,1588650
2.25,NFO,2.4,NIFTY25MAY2318500CE,1092400,2023-05-24 15:15:00+00,2.2,2.25,13339250
2.2,NFO,2.3,NIFTY25MAY2318500CE,324150,2023-05-24 15:16:00+00,2.2,2.3,13339250
207.9,NFO,209.4,NIFTY25MAY2318500PE,29050,2023-05-24 15:16:00+00,206.3,207.25,1588650
208.4,NFO,209.25,NIFTY25MAY2318500PE,23250,2023-05-24 15:17:00+00,206.95,207.9,1588650
2.2,NFO,2.3,NIFTY25MAY2318500CE,668300,2023-05-24 15:17:00+00,2.2,2.2,13339250
206.9,NFO,210.7,NIFTY25MAY2318500PE,22700,2023-05-24 15:18:00+00,206.4,208.25,1575600
2.15,NFO,2.25,NIFTY25MAY2318500CE,694500,2023-05-24 15:18:00+00,2.1,2.2,13381050
203.55,NFO,206.25,NIFTY25MAY2318500PE,69800,2023-05-24 15:19:00+00,201.45,206.25,1575600
2.1,NFO,2.15,NIFTY25MAY2318500CE,456600,2023-05-24 15:19:00+00,2.1,2.15,13381050
206.65,NFO,206.95,NIFTY25MAY2318500PE,80550,2023-05-24 15:20:00+00,202.15,203.05,1575600
2.1,NFO,2.15,NIFTY25MAY2318500CE,932950,2023-05-24 15:20:00+00,2.05,2.15,13381050
204.15,NFO,206.1,NIFTY25MAY2318500PE,69950,2023-05-24 15:21:00+00,203.5,206.1,1538250
2.15,NFO,2.15,NIFTY25MAY2318500CE,581750,2023-05-24 15:21:00+00,2.1,2.15,13180350
203.55,NFO,205,NIFTY25MAY2318500PE,47100,2023-05-24 15:22:00+00,202.1,204.3,1538250
2.1,NFO,2.25,NIFTY25MAY2318500CE,737150,2023-05-24 15:22:00+00,2.1,2.15,13180350
2.1,NFO,2.15,NIFTY25MAY2318500CE,326950,2023-05-24 15:23:00+00,2.05,2.15,13180350
205.5,NFO,206,NIFTY25MAY2318500PE,54300,2023-05-24 15:23:00+00,203.4,203.85,1538250
2.1,NFO,2.1,NIFTY25MAY2318500CE,354350,2023-05-24 15:24:00+00,2.05,2.1,13120200
205.5,NFO,206.2,NIFTY25MAY2318500PE,35150,2023-05-24 15:24:00+00,205,205,1494550
203.6,NFO,205.45,NIFTY25MAY2318500PE,50050,2023-05-24 15:25:00+00,203.3,204.9,1494550
2.05,NFO,2.1,NIFTY25MAY2318500CE,731700,2023-05-24 15:25:00+00,2,2.1,13120200
2.05,NFO,2.1,NIFTY25MAY2318500CE,412650,2023-05-24 15:26:00+00,2.05,2.05,13120200
202.55,NFO,203.8,NIFTY25MAY2318500PE,21150,2023-05-24 15:26:00+00,201.9,203.35,1494550
201.15,NFO,203,NIFTY25MAY2318500PE,37050,2023-05-24 15:27:00+00,201.15,202,1436600
2,NFO,2.15,NIFTY25MAY2318500CE,1044650,2023-05-24 15:27:00+00,2,2.1,13093650
1.95,NFO,2.05,NIFTY25MAY2318500CE,1229350,2023-05-24 15:28:00+00,1.9,2.05,13093650
200.5,NFO,201.55,NIFTY25MAY2318500PE,35850,2023-05-24 15:28:00+00,199.9,201.15,1436600
199.8,NFO,201,NIFTY25MAY2318500PE,36850,2023-05-24 15:29:00+00,198.85,201,1436600
2.05,NFO,2.05,NIFTY25MAY2318500CE,1460600,2023-05-24 15:29:00+00,1.75,1.95,13093650
1.85,NFO,1.85,NIFTY25MAY2318500CE,150,2023-05-24 15:30:00+00,1.85,1.85,13093650
200,NFO,200,NIFTY25MAY2318500PE,50,2023-05-24 15:30:00+00,200,200,1436600
1.4,NFO,1.95,NIFTY25MAY2318500CE,3076550,2023-05-25 09:15:00+00,1.1,1.95,13110850
234.85,NFO,241.1,NIFTY25MAY2318500PE,114700,2023-05-25 09:15:00+00,223.65,241.05,1386000
1.5,NFO,1.55,NIFTY25MAY2318500CE,2253750,2023-05-25 09:16:00+00,1.35,1.35,13110850
234.2,NFO,239.3,NIFTY25MAY2318500PE,51300,2023-05-25 09:16:00+00,229.5,235.1,1386000
223.1,NFO,235.55,NIFTY25MAY2318500PE,71550,2023-05-25 09:17:00+00,221.9,234.2,1393600
1.4,NFO,1.5,NIFTY25MAY2318500CE,2149950,2023-05-25 09:17:00+00,1.4,1.5,13684950
210.4,NFO,224.2,NIFTY25MAY2318500PE,76950,2023-05-25 09:18:00+00,209.5,222.2,1393600
1.45,NFO,1.45,NIFTY25MAY2318500CE,1593050,2023-05-25 09:18:00+00,1.35,1.4,13684950
1.5,NFO,1.55,NIFTY25MAY2318500CE,1964600,2023-05-25 09:19:00+00,1.4,1.4,13684950
212.4,NFO,214.95,NIFTY25MAY2318500PE,49550,2023-05-25 09:19:00+00,206.75,207.85,1393600
1.45,NFO,1.55,NIFTY25MAY2318500CE,1265050,2023-05-25 09:20:00+00,1.45,1.5,14707800
208.85,NFO,217,NIFTY25MAY2318500PE,82600,2023-05-25 09:20:00+00,208.45,210.15,1402900
1.45,NFO,1.55,NIFTY25MAY2318500CE,1684050,2023-05-25 09:21:00+00,1.45,1.5,14707800
213.6,NFO,213.6,NIFTY25MAY2318500PE,61650,2023-05-25 09:21:00+00,204.75,208.55,1402900
1.4,NFO,1.45,NIFTY25MAY2318500CE,1250050,2023-05-25 09:22:00+00,1.35,1.45,14707800
212.65,NFO,223,NIFTY25MAY2318500PE,106000,2023-05-25 09:22:00+00,209.7,213.7,1402900
1.45,NFO,1.55,NIFTY25MAY2318500CE,1678700,2023-05-25 09:23:00+00,1.4,1.4,15461200
205.3,NFO,212.05,NIFTY25MAY2318500PE,45200,2023-05-25 09:23:00+00,202.5,212.05,1439700
207.65,NFO,210.25,NIFTY25MAY2318500PE,44150,2023-05-25 09:24:00+00,203.25,204.2,1439700
1.4,NFO,1.5,NIFTY25MAY2318500CE,1690550,2023-05-25 09:24:00+00,1.35,1.5,15461200
213.95,NFO,216.25,NIFTY25MAY2318500PE,71300,2023-05-25 09:25:00+00,208,209,1439700
1.35,NFO,1.5,NIFTY25MAY2318500CE,1829800,2023-05-25 09:25:00+00,1.35,1.4,15461200
1.4,NFO,1.4,NIFTY25MAY2318500CE,1265600,2023-05-25 09:26:00+00,1.3,1.4,15979850
227.5,NFO,229.35,NIFTY25MAY2318500PE,111800,2023-05-25 09:26:00+00,215.15,215.35,1482350
1.45,NFO,1.45,NIFTY25MAY2318500CE,1140400,2023-05-25 09:27:00+00,1.35,1.4,15979850
232.5,NFO,236.2,NIFTY25MAY2318500PE,104950,2023-05-25 09:27:00+00,226.4,228.1,1482350
237.8,NFO,237.8,NIFTY25MAY2318500PE,87000,2023-05-25 09:28:00+00,228.95,231.2,1482350
1.45,NFO,1.45,NIFTY25MAY2318500CE,833950,2023-05-25 09:28:00+00,1.4,1.45,15979850
242.3,NFO,247.8,NIFTY25MAY2318500PE,130900,2023-05-25 09:29:00+00,239.3,239.6,1421850
1.4,NFO,1.45,NIFTY25MAY2318500CE,1562400,2023-05-25 09:29:00+00,1.35,1.45,15956300
243.95,NFO,251.15,NIFTY25MAY2318500PE,119400,2023-05-25 09:30:00+00,243.5,243.65,1421850
1.45,NFO,1.45,NIFTY25MAY2318500CE,1093650,2023-05-25 09:30:00+00,1.35,1.4,15956300
1.4,NFO,1.45,NIFTY25MAY2318500CE,1298150,2023-05-25 09:31:00+00,1.35,1.45,15956300
253.65,NFO,255.55,NIFTY25MAY2318500PE,90400,2023-05-25 09:31:00+00,239.95,244.25,1421850
248.95,NFO,254.05,NIFTY25MAY2318500PE,51300,2023-05-25 09:32:00+00,248.1,253.45,1416750
1.45,NFO,1.5,NIFTY25MAY2318500CE,1314400,2023-05-25 09:32:00+00,1.4,1.45,15947000
248.1,NFO,255.75,NIFTY25MAY2318500PE,78100,2023-05-25 09:33:00+00,248,249.45,1416750
1.45,NFO,1.45,NIFTY25MAY2318500CE,747400,2023-05-25 09:33:00+00,1.4,1.4,15947000
1.4,NFO,1.45,NIFTY25MAY2318500CE,728150,2023-05-25 09:34:00+00,1.4,1.45,15947000
251.25,NFO,255.9,NIFTY25MAY2318500PE,53500,2023-05-25 09:34:00+00,248.3,248.3,1416750
259.9,NFO,260.75,NIFTY25MAY2318500PE,58850,2023-05-25 09:35:00+00,252.2,252.2,1421700
1.45,NFO,1.45,NIFTY25MAY2318500CE,692600,2023-05-25 09:35:00+00,1.4,1.45,16194650
255,NFO,260.8,NIFTY25MAY2318500PE,31900,2023-05-25 09:36:00+00,253.6,259.6,1421700
1.45,NFO,1.45,NIFTY25MAY2318500CE,599100,2023-05-25 09:36:00+00,1.4,1.4,16194650
1.4,NFO,1.45,NIFTY25MAY2318500CE,594450,2023-05-25 09:37:00+00,1.4,1.45,16194650
255.35,NFO,259.95,NIFTY25MAY2318500PE,16800,2023-05-25 09:37:00+00,254.85,257,1421700
1.45,NFO,1.5,NIFTY25MAY2318500CE,822200,2023-05-25 09:38:00+00,1.4,1.4,16081550
254.05,NFO,257.7,NIFTY25MAY2318500PE,24950,2023-05-25 09:38:00+00,251.95,255.95,1422350
253.7,NFO,258,NIFTY25MAY2318500PE,17100,2023-05-25 09:39:00+00,253.4,254.1,1422350
1.5,NFO,1.5,NIFTY25MAY2318500CE,933650,2023-05-25 09:39:00+00,1.45,1.45,16081550
1.5,NFO,1.5,NIFTY25MAY2318500CE,619950,2023-05-25 09:40:00+00,1.45,1.5,16081550
242.7,NFO,254.75,NIFTY25MAY2318500PE,39050,2023-05-25 09:40:00+00,241.1,253.65,1422350
245.1,NFO,247.25,NIFTY25MAY2318500PE,21550,2023-05-25 09:41:00+00,241,242.05,1405050
1.45,NFO,1.5,NIFTY25MAY2318500CE,815200,2023-05-25 09:41:00+00,1.4,1.5,16088200
1.45,NFO,1.45,NIFTY25MAY2318500CE,844900,2023-05-25 09:42:00+00,1.4,1.45,16088200
241.35,NFO,245.4,NIFTY25MAY2318500PE,22200,2023-05-25 09:42:00+00,241.1,243.9,1405050
1.5,NFO,1.5,NIFTY25MAY2318500CE,900500,2023-05-25 09:43:00+00,1.4,1.4,16088200
228.05,NFO,242.25,NIFTY25MAY2318500PE,65700,2023-05-25 09:43:00+00,224.55,242.25,1405050
224.9,NFO,233.1,NIFTY25MAY2318500PE,30850,2023-05-25 09:44:00+00,224.9,227.6,1391050
1.45,NFO,1.5,NIFTY25MAY2318500CE,1202500,2023-05-25 09:44:00+00,1.45,1.45,16489750
219.3,NFO,223.45,NIFTY25MAY2318500PE,89750,2023-05-25 09:45:00+00,215.3,223.45,1391050
1.45,NFO,1.5,NIFTY25MAY2318500CE,955000,2023-05-25 09:45:00+00,1.4,1.45,16489750
220.15,NFO,222.4,NIFTY25MAY2318500PE,25750,2023-05-25 09:46:00+00,216.85,219.5,1391050
1.4,NFO,1.45,NIFTY25MAY2318500CE,996550,2023-05-25 09:46:00+00,1.35,1.4,16489750
1.35,NFO,1.4,NIFTY25MAY2318500CE,881100,2023-05-25 09:47:00+00,1.3,1.4,16193850
219.35,NFO,227.95,NIFTY25MAY2318500PE,49400,2023-05-25 09:47:00+00,217.85,220.15,1358550
1.35,NFO,1.4,NIFTY25MAY2318500CE,882650,2023-05-25 09:48:00+00,1.3,1.3,16193850
212.3,NFO,218.65,NIFTY25MAY2318500PE,74200,2023-05-25 09:48:00+00,207.4,218.5,1358550
208.95,NFO,212.55,NIFTY25MAY2318500PE,28750,2023-05-25 09:49:00+00,207,210.95,1358550
1.4,NFO,1.4,NIFTY25MAY2318500CE,424650,2023-05-25 09:49:00+00,1.35,1.35,16193850
1.4,NFO,1.4,NIFTY25MAY2318500CE,323600,2023-05-25 09:50:00+00,1.35,1.4,16104900
210.75,NFO,212.35,NIFTY25MAY2318500PE,28150,2023-05-25 09:50:00+00,206.95,208.25,1369450
197.8,NFO,210.95,NIFTY25MAY2318500PE,65400,2023-05-25 09:51:00+00,197.25,210.95,1369450
1.4,NFO,1.4,NIFTY25MAY2318500CE,560400,2023-05-25 09:51:00+00,1.35,1.35,16104900
206.7,NFO,206.9,NIFTY25MAY2318500PE,65150,2023-05-25 09:52:00+00,197,198.55,1369450
1.4,NFO,1.45,NIFTY25MAY2318500CE,730300,2023-05-25 09:52:00+00,1.4,1.4,16104900
203.75,NFO,208.85,NIFTY25MAY2318500PE,48050,2023-05-25 09:53:00+00,203.2,206.8,1403100
1.4,NFO,1.45,NIFTY25MAY2318500CE,1119400,2023-05-25 09:53:00+00,1.35,1.4,16295750
205.25,NFO,206.45,NIFTY25MAY2318500PE,50050,2023-05-25 09:54:00+00,200,204.5,1403100
1.3,NFO,1.45,NIFTY25MAY2318500CE,1101250,2023-05-25 09:54:00+00,1.3,1.35,16295750
1.35,NFO,1.35,NIFTY25MAY2318500CE,355650,2023-05-25 09:55:00+00,1.3,1.35,16295750
218.15,NFO,218.15,NIFTY25MAY2318500PE,83500,2023-05-25 09:55:00+00,203.7,203.7,1403100
1.3,NFO,1.35,NIFTY25MAY2318500CE,847300,2023-05-25 09:56:00+00,1.25,1.3,16041700
222.2,NFO,224.55,NIFTY25MAY2318500PE,76650,2023-05-25 09:56:00+00,218.3,219.1,1412600
224.7,NFO,226.4,NIFTY25MAY2318500PE,30100,2023-05-25 09:57:00+00,220.75,222.35,1412600
1.2,NFO,1.3,NIFTY25MAY2318500CE,1360300,2023-05-25 09:57:00+00,1.2,1.25,16041700
1.25,NFO,1.25,NIFTY25MAY2318500CE,575400,2023-05-25 09:58:00+00,1.2,1.2,16041700
220.6,NFO,227.35,NIFTY25MAY2318500PE,28800,2023-05-25 09:58:00+00,219.95,225,1412600
223.35,NFO,224,NIFTY25MAY2318500PE,21550,2023-05-25 09:59:00+00,218.15,221,1417200
1.2,NFO,1.25,NIFTY25MAY2318500CE,241950,2023-05-25 09:59:00+00,1.2,1.25,15927850
229,NFO,232.8,NIFTY25MAY2318500PE,79850,2023-05-25 10:00:00+00,223.15,223.9,1417200
1.25,NFO,1.25,NIFTY25MAY2318500CE,430600,2023-05-25 10:00:00+00,1.2,1.2,15927850
1.25,NFO,1.25,NIFTY25MAY2318500CE,244000,2023-05-25 10:01:00+00,1.2,1.2,15927850
227.55,NFO,231.65,NIFTY25MAY2318500PE,29150,2023-05-25 10:01:00+00,227,230.2,1417200
